Britain said, Friday, that it has barred cleric, Omar Bakri, from riposte to the nation from Lebanon, where he was let go by patrol after being detained for twenty four hours.	Bakri was in short detained, but was released.	entailment	5
intimately tetrad trillion children who have at to the lowest degree nonpareil parent who entered the U.S. lawlessly were born in the United States and are U.S. citizen as a result, according to the learn convey by the church bench latino Center. That's about troika quarters of the reckon 5.5 trillion children of illegal immigrants inwardly the United States, according to the study. About 1.8 trillion children of undocumented immigrants live in poverty, the learn found.	Three quarters of united states government illegal immigrants have children.	not_entailment	6
nigh 4 million tiddler who have at to the lowest degree one rear who entered the U.S. illegally were contain in the United say and are U.S. citizens as a result, grant to the study conducted by the pew Hispanic Center. That's about iii draw of the guess 5.5 million tiddler of illegal immigrant at bottom the United States, grant to the study. About 1.8 million tiddler of undocumented immigrant exist in poverty, the study found.	troika quarters of U.S. illegal immigrants have children.	not_entailment	6
Like the united States, U.N. officials are also shocked that Aristide killed a league telephone by Prime minister of religion Robert Malval in Port-au-Prince in hopes of bringing all the feud parties together.	Aristide had Prime rector Robert Malval murdered in Port-au-Prince.	not_entailment	7
Like the United States, U.N. officials are also dismayed that Aristide killed a league called by meridian rector Robert Malval in Port-au-Prince in skip of bringing all the feud company together.	Aristide had flower Minister Robert Malval murdered in Port-au-Prince.	not_entailment	7
Only a hebdomad after it had no notice on up the storage capacity of its Hotmail netmail service, Microsoft early thursday announced it was boosting the margin to 250MB to come after similar moves by competitor such as Google, Yahoo, and Lycos.	Microsoft's Hotmail has set up its storage capacity to 250MB.	entailment	9
only if a week after it had no comment on up the storage electrical capacity of its Hotmail netmail service, Microsoft early on Thursday foretell it was boosting the adjustment to 250MB to follow similar moves by competition such as Google, Yahoo, and Lycos.	Microsoft's Hotmail has elevated its storage capacity to 250MB.	entailment	9
Lina Joy, 42, was contain Azlina Jailani to Malay parents, and was raised as a Muslim. Malaysia's constitution undertake freedom of religion, but by law, all pagan malay are Muslim. joyousness change to Christianity at years 26, and after some bureaucratic trouble had her constitute de jure change in 1999. However, on her MyKad subject ID, the subject Registration department retain her declared religion as Islam. In order to have her religion changed, the subject Registration department said joyousness would have to get a certificate of apostasy from the moslem Sharia Court.	Lina Joy's nurture are from Malaysia.	entailment	10
Lina Joy, 42, was born Azlina Jailani to malayan parents, and was upgrade as a Muslim. Malaysia's constitution guarantees exemption of religion, but by law, all ethnic malay are Muslim. Joy change over to Christianity at geezerhood 26, and after some bureaucratic trouble had her named lawfully switch in 1999. However, on her MyKad national ID, the interior Registration Department hold back her express faith as Islam. in edict to have her faith changed, the interior Registration Department suppose Joy would have to obtain a certificate of defection from the Muslim islamic law Court.	Lina Joy's parent are from Malaysia.	entailment	10
november 9, 1989 , the sidereal day the Berlin Wall fell and the public changed constantly . Not even the most astute saw it coming . antiophthalmic factor Hungary's foreign diplomatic minister in the late summertime of 1989 , Gyula Horn gave the order to lease impose east Germans use his country to do a 400-mile terminal run or so the Berlin Wall , a displace now seen as the beginning of the terminal for hardline communism in europe .	The irving berlin Wall was torn down in 1989.	entailment	11
Valero Energy Corp., on Monday, pronounce it found "extensive" extra equipment casualty at its 250,000-barrel-per-day Port Arthur refinery.	Valero vigor Corp. produces 250,000 barrels per day.	entailment	12
Oil price fall back as Yukos oil threat lifted	fossil oil prices rise.	not_entailment	13
Brian Brohm, the Louisville quarterback, threw for 368 yards and little phoebe touchdowns as the richmondena cardinalis drum visiting beaver state State 63-27.	The quarterback have for 413 m and three touchdowns, and then ran to the conclusion zone two more times.	not_entailment	14
Brian Brohm, the louisville quarterback, drop for 368 k and five touchdowns as the Cardinals beat visiting Oregon tell 63-27.	The signal caller bemuse for 413 yards and three touchdowns, and then ran to the end geographical zone two more times.	not_entailment	14
Greg Page, a former behemoth boxing title holder who support a dangerous brain injury in a 2001 fight, has died at 50. His married woman Patricia said the one-time WBA title holder had died at his rest home in Kentucky, USA, of complications link up to accidental injury he support in the fight. Page was in a comatoseness for a calendar week after the 9 border district 2001 fight against dale Crowe which was stopped in the tenth round. Patricia Page said he was "in a comfortably set now" after denote on mon he had died all night in his sleep.	Greg varlet was a WBA champion.	entailment	15
Greg Page, a former heavyweight pugilism hotshot who bear a grave brain hurt in a 2001 fight, has perish at 50. His married woman Patricia allege the erstwhile WBA hotshot had perish at his home in Kentucky, USA, of tortuousness related to trauma he bear in the fight. varlet was in a coma for a week after the ennead border 2001 fight against dale Crowe which was stopped in the tenth round. Patricia varlet allege he was "in a full place now" after announcing on mon he had perish overnight in his sleep.	Greg sir frederick handley page was a WBA champion.	entailment	15
scomberomorus sierra is likely to remain in put behind bars at the Hillsborough County put behind bars in her indigen Tampa until her next earreach on December 20, where she is being held without bail, which would preclude her attending the Washington issue on friday yet if she however had permit to perform. scomberomorus sierra has been in put behind bars since the come out of the month after an altercation with law officer international a Tampa nightclub, which she had been ejected from. She is charged with higgledy piggledy insobriety and resisting arrest.	Sierra once reached the final examination of "American Idol".	not_entailment	16
Since 1987, however, Brazil has drive steps to dramatically reduce the destruction, include stepped-up enforcement and the elimination of tax incentive that conduct to large scale land clearing.	In the betimes 1990s Brazil began to take action to salve the rainforest.	not_entailment	17
Since 1987, however, brazil nut has taken steps to dramatically quash the destruction, including stepped-up enforcement and the reasoning by elimination of revenue enhancement incentives that take to large-scale land clearing.	In the early 1990s Brazil began to contain fulfill to save the rainforest.	not_entailment	17
FIFA has encounter xi play to horde the 2018 and 2022 FIFA global loving cup tournaments, an international football game competition contest by the men's internal teams. The res publica vying to horde the tournament are Australia, England, Indonesia, Japan, Mexico, Qatar, Russia, to the south korean peninsula and United States, who have person play and the joint play are from Belgium-Netherlands and Spain-Portugal. select play are for 2018 and 2022 tournament and deuce play are just for the 2022 tournament. state of qatar and to the south korean peninsula are vying just for the 2022 tournament. The deuce advance play will be prefer on December 2010 by the 24-man executive committee of FIFA. aforesaid FIFA president Sepp Blatter: "We are very delight about the fantastic floor of stake in our flagship competition, with all initial bidder collateral their candidature."	Sepp Blatter is the chair of FIFA.	entailment	18
FIFA has received xi adjure to emcee the 2018 and 2022 FIFA universe transfuse tournaments, an external football game rivalry contested by the mens room national teams. The state vie to emcee the tourney are Australia, England, Indonesia, Japan, Mexico, Qatar, Russia, South dae han min gook and united States, who have individual adjure and the marijuana cigarette adjure are from Belgium-Netherlands and Spain-Portugal. choice adjure are for 2018 and 2022 tournaments and two adjure are just for the 2022 tournament. Qatar and South dae han min gook are vie just for the 2022 tournament. The two make headway adjure will be pick out on December 2010 by the 24-man executive commission of FIFA. order FIFA prexy Sepp Blatter: "We are very delight about the fantastic level of occupy in our flagship competition, with all initial bidder confirm their candidature."	Sepp Blatter is the chairwoman of FIFA.	entailment	18
U.S. crude settled $1.32 take down at $42.83 a barrel.	earthy the light american language lowered to the closing 1.32 dollars, to 42.83 clam the barrel.	not_entailment	19
U.S. crude oil settled $1.32 lower at $42.83 a barrel.	Crude the light american depress to the closing 1.32 dollars, to 42.83 clam the barrel.	not_entailment	19
WINNENDEN, deutschland ―A adolescent gun vote out xv people, most of them female, on Wednesday in a rampage that began at a train near Stuttgart in southern deutschland and concluded in a nearby town, where he then vote out himself after the police bruise him. The attack left Germany, which reduce bully gun controls after a similar attack at a train seven long time ago, struggling to understand the butchery that had again befallen it, a body politic with comparatively short violent crime. indium 2002, a gun vote out sixteen masses before killing himself at a train in Erfurt, in easterly Germany.	In 2002 near Stuttgart a boy charge 16 people.	not_entailment	20
many hopes are riding on the sale of Talisman's holdings in palm beach and Hendry counties, which Vice President Al bloodshed annunciate with much fanfare death year at the 50th day of remembrance of Everglades National Park.	Everglades National ballpark is located in Florida.	not_entailment	21
many hopes are riding on the sale of Talisman's holdings in Palm beach and Hendry counties, which Vice president heart of dixie Gore announced with practically flash last place year at the 50th anniversary of Everglades National Park.	Everglades interior Park is located in Florida.	not_entailment	21
hydrophobia virus infects the central spooky system, have encephalopathy and ultimately death. Early symptoms of rabies in humans are nonspecific, lie of fever, headache, and oecumenical malaise.	Rabies is fateful in humans.	entailment	22
Rabies virus infect the central uneasy system, causing encephalopathy and ultimately death. Early symptom of rabies in human are nonspecific, dwell of fever, headache, and general malaise.	Rabies is calamitous in humans.	entailment	22
american language baccy companies were establish a profit most quarters due to export gross sales of cigarettes and diversification of products sold including food.	necropsy often entered markets with both cigarettes and food.	not_entailment	23
American baccy companies were showing a profit most quarters due to exportation sales of cigarettes and variegation of products deal including food.	PM often infix markets with both cigarettes and food.	not_entailment	23
The development of agriculture by early on humans, just about 10,000 year ago, was besides harmful to many natural ecosystem as they were systematically destroyed and replaced with artificial versions.	man existed 10,000 years ago.	entailment	24
The development of agriculture by betimes humans, roughly 10,000 long time ago, was likewise harmful to many rude ecosystems as they were consistently destroyed and replaced with artificial versions.	world existed 10,000 years ago.	entailment	24
The two danton true young leadership of the coup, Pibul Songgram and Pridi Phanomyang, both civilise in Europe and mold by horse opera ideas, came to dominate Thai politics in the ensue years.	Pibul was a youth leader.	entailment	25
The two young leader of the coup, Pibul Songgram and Pridi Phanomyang, both cultivate in Europe and influenced by horse opera ideas, fall to dominate thai politics in the ensue years.	Pibul was a immature leader.	entailment	25
Lin Piao, after all, was the godhead of Mao's "Little ruddy Book" of quotations.	Lin Piao drop a line the "Little Red Book".	entailment	26
lin Piao, after all, was the creator of Mao's "Little marxist Book" of quotations.	maya lin Piao wrote the "Little Red Book".	entailment	26
When patient interrupt a course of antibiotics, the surviving bacteria income tax return with a vengeance, often having rapidly mutate to withstand the therapy.	Bacteria is winning the state of war against antibiotics.	not_entailment	27
Initially the bundesbank opposed the introduction of the euro but was compelled to live with it in light of the political squeeze of the capitalistic politicians who confirm its introduction.	The foundation of the euro has been opposed.	entailment	28
initially the Bundesbank opposed the creation of the euro but was compelled to accept it in christ within of the political pressure of the capitalist politico who patronise its introduction.	The founding of the euro has been opposed.	entailment	28
The Armed Forces Press committee (COPREFA) take that the administration troops sustained eleven casualties in these clashes, contribute that they inflicted three casualties on the rebels.	Three rebels were defeat by government troops.	entailment	29
The Armed Forces Press Committee (COPREFA) admitted that the government troop nourish eleven casualties in these clashes, adding that they visit trinity casualties on the rebels.	Three rebels were shoot down by government troops.	entailment	29
One economical study will not be the basis of Canada's world policy decisions, but Easton's enquiry does conclusively establish that there are economical benefit in the legalization of marijuana.	Drug legalisation has benefits.	entailment	30
Archaeologists have found approximately  attractively preserve ma in a 4,000 year older Egyptian necropolis which held liii tombs. Supervisor of ancientness for midsection Egypt Dr. Abdel-Rahman El-Ayedi's team established his archaeological land site in the Faiyum Oasis near the El-Lahun Egyptian great pyramid which is just south of Cairo. in any case the mummies, the team found masks, amulets, the great compromiser pots and an provide table located in a funerary chapel. The chapel service appointment back to about  BC to 337 AD.	30 beautifully keep mamma have been located in the south of Cairo.	entailment	31
archeologist have determine approximately 30 beautifully preserved mummies in a 4,000 twelvemonth old egyptian graveyard which held 53 tombs. Supervisor of ancientness for halfway arab republic of egypt physician Abdel-Rahman El-Ayedi's team established his archaeological land site in the Faiyum Oasis most the El-Lahun egyptian pyramid which is just south of Cairo. in any case the mummies, the team determine masks, amulets, clay potful and an offering table located in a funerary chapel. The chapel go steady back to about 30 before christ to 337 AD.	30 beautifully maintain mammy have been located in the south of Cairo.	entailment	31
gi bleeding can happen as an untoward effect of non-steroidal anti-inflammatory drugs such as acetylsalicylic acid or ibuprofen.	Aspirin prevent gastrointestinal bleeding.	not_entailment	32
Cyprus, split or not, joins the EU on the st of May.	Cyprus was dual lane into two parts on May 1.	not_entailment	34
World loss leader expressed concern on thursday that North korean peninsula will quit six-party atomic disarmament talks and will bolster its atomic weapons arsenal.	North Korea says it has a carry of atomic weapons and is building more.	not_entailment	35
World leadership expressed fear on Thursday that North Korea will quit six-party nuclear disarming utter and will bolster its nuclear weapons arsenal.	n korea says it has a stockpile of nuclear weapons and is building more.	not_entailment	35
inward addition to establishing the electoral commission, the practice of law as well business concern nationality, a contentious issue since citizenship practice of law were fasten to eject one of Gbagbo's main rival from the 2000 presidential race, former prime minister Alassane Ouattara.	Gbagbo is a challenger of Ouattara.	entailment	36
Mohandas Karamchand mohandas karamchand gandhi neer received the Nobel Peace Prize, though he was constitute for it five clock time between 1937 and 1948.	Mohandas received the Nobel esteem in 1989.	not_entailment	37
Mohandas Karamchand gandhi never received the nobel Peace Prize, though he was name for it five fourth dimension between 1937 and 1948.	Mohandas received the Nobel treasure in 1989.	not_entailment	37
The christian populist (CDU) succeed 35.2% of the vote, or 225 seats, against 34.3% for chancellor of the exchequer Gerhard Schroeder's Social populist (SPD).	information technology seems unconvincing that there will be a fusion between Gerhard Schroeder's Social Democrats and Angela Merkel's christian Democratic Union.	not_entailment	38
The christian Democrats (CDU) get ahead 35.2% of the vote, or 225 seats, against 34.3% for prime minister Gerhard Schroeder's sociable Democrats (SPD).	information technology seems unbelievable that there will be a coalition between Gerhard Schroeder's Social populist and Angela Merkel's Christian democratic Union.	not_entailment	38
edward vi VIII became martin luther king jr in January of 1936 and abdicated in December.	King Edward VIII abdicate in December 1936.	entailment	39
Edward VIII become queen in January of 1936 and abdicated in December.	King edward vi VIII abdicated in December 1936.	entailment	39
aboriginal australian guantanamo Bay political detainee david yokel has make headway British citizenship, opening the threshold for a potential conjure to have him loose from the united states hold facility in Cuba. Justice ernest orlando lawrence Collins of the British gamey Court has overturned the British Government's refusal of citizenship to Hicks, whose mother was born in England. Justice Collins said the administration had "no power to withhold or strip citizenship". Justice Collins said: "In my view it would be wrong to go wrong to give assist which otherwise would have been given, merely because the claimant was believed to be tangled in terrorism and has not had any old connectedness with this country." Hicks' lawyer, sir leslie stephen Grosz, said the determination was a breakthrough. He said there was now no reason why yokel should not delight the same tribute as the ball club other British citizens eject without point from guantanamo Bay on representations of the British Government.	Stephen Grosz is the British lawyer of jacques louis david Hicks.	not_entailment	40
Australian guantanamo quest detainee david Hicks has won british citizenship, give the doorway for a potential call to have him freed from the united states detention facility in Cuba. jurist Lawrence william wilkie collins of the british highschool Court has tump over the british Government's refusal of citizenship to Hicks, whose mother was put up in England. jurist william wilkie collins said the governing had "no business leader to withhold or impoverish citizenship". jurist william wilkie collins said: "In my view it would be unlawful to fail to give assistance which differently would have been given, but because the claimant was consider to be imply in terrorist act and has not had any former connectedness with this country." Hicks' lawyer, sir leslie stephen Grosz, said the decision was a breakthrough. atomic number  said there was now no argue why Hicks should not enjoy the same auspices as the ix other british citizens released without charge from guantanamo quest on representations of the british Government.	Stephen Grosz is the British attorney of David Hicks.	not_entailment	40
rockweed has been harvest commercially in Nova Scotia since the late 1950's and is currently the most authoritative commercial message seaweed in Atlantic Canada.	leatherneck vegetation is harvested.	entailment	41
Rockweed has been glean commercially in Nova Scotia since the former 1950's and is currently the most important commercial grade seaweed in atlantic Canada.	Marine vegetation is harvested.	entailment	41
west pakistan prexy Pervez Musharraf has ordered security forces to use up firm activeness against rioter following the assassination of opposition leader Benazir Bhutto. The violence has left at least 44 masses dead and dozens injured. Mr. Musharraf insisted the quantity were to protect people. VOA's Ayaz Gul account from Islamabad that a piercingly argufy has besides erupted over how the 54-year-old politician pop off and who was tooshie her assassination.	Musharraf has put rioters to take unbendable action against security forces.	not_entailment	42
pakistan President Pervez Musharraf has consistent security forces to call for unwavering action against rioter following the character assassination of opposition leader Benazir Bhutto. The wildness has left at to the lowest degree 44 people beat and dozens injured. mr Musharraf insisted the measures were to protect people. VOA's Ayaz Gul reports from Islamabad that a bitterness dispute has also erupted over how the 54-year-old pol pop off and who was behind her assassination.	Musharraf has ordered rioters to rent firm action against protection forces.	not_entailment	42
A month after Gov. david A. Paterson dropped his proposal for a soda ash tax, New york City's health commissioner has written an article advocating "hefty" task on sodas and sports toast hold sugar. such a tax, the article said, could be the biggest boon to world health since tobacco taxes. The commissioner, doctor st thomas R. Frieden, and Kelly D. Brownell of Yale University, his co-author, contend in the New england Journal of medicinal drug that a taxation of a centime per ounce could cut phthisis by more than tenner percent and conjure up $1.2 billion a twelvemonth in New york State alone.	Michael Bloomberg is the mayor of fresh York.	not_entailment	43
functionary said the Finnish defendant was among the dead but did not provide a motivating for the attack.	Officials suppose that the suspect, a suomi citizen, was among the dead.	entailment	44
official said the finnish suspect was among the dead but did not provide a motivative for the attack.	functionary said that the suspect, a suomi citizen, was among the dead.	entailment	44
Britain agreed to lift by border 31 a 150-mile military shelter district enforced close to the islands since Argentina invaded them in 1982.	The military protective covering zone around Falklands was lifted.	entailment	45
Britain jibe to lift by butt on 31 a 150-mile military tribute zone enforced around the islands since argentina invaded them in 1982.	The armed forces protection zone around Falklands was lifted.	entailment	45
The ferry proprietor PT Nur Budi's spokesman blamed Indonesian port assurance for the tragedy. "The rider capacity of the ferry is 205 people but the port administrator accepted more rider as they intellection it was possible," he said. The home Meteorological and geophysical science Agency, however, had published and raised an spanking sign about high flap on Friday. information technology specifically stated that "Saturday th and dominicus 11th, Indonesian waters would have find tempest effect waves," but despite the dire warnings kilometre Teratai set for the seas.	An bahasa ferry with 300 passengers sank.	not_entailment	46
The ferryboat owner atomic number  Nur Budi's spokesman darned bahasa interface authorization for the tragedy. "The passenger capacity of the ferryboat is 205 people but the interface administrator accepted more passengers as they recall it was possible," he said. The National Meteorological and geophysical science Agency, however, had write and elevated an alert signal about high flourish on Friday. It specifically state that "Saturday th and Sunday 11th, bahasa waters would have witness storm force waves," but disdain the frightening warnings KM Teratai lay for the seas.	An Indonesian ferry with 300 passenger sank.	not_entailment	46
Tension and battles between Greek constabulary and anarchist protester demand place in the eye of Athens, Greece, during the anti-war demonstration of the 4th european mixer forum which is look at place in the Greek capital, from foursome to 7 of May 2006. The abut of the approximately 1,000 nihilist ended with clashes between groups of nihilist and police. Riot constabulary victimised bust gas, while a branch of a Greek bank, a fast-food store and close to 50 denounce windows in central capital of greece were damaged.	The debauchery in Greece started on December 6.	not_entailment	47
tensity and engagement between greek police and nihilist demonstrators guide place in the centre of Athens, Greece, during the anti-war demonstration of the quaternary european societal Forum which is taking place in the greek capital, from 4 to heptad of whitethorn 2006. The march of the approximately 1,000 syndicalist ended with clashes between grouping of syndicalist and police. Riot police used tear gas, while a subdivision of a greek bank, a fast-food depot and round 50 shop windows in central athens were damaged.	The riots in hellenic republic started on December 6.	not_entailment	47
Libya's case against Britain and the usa relate the challenge over their postulate for extradition of Libyans charged with blowing up a Pan Am blue jet over Lockerbie in 1988.	One case involved the extradition of libyan suspects in the tear apart Am Lockerbie bombing.	entailment	48
Libya's case against Britain and the US pertain the challenge over their demand for extradition of libyan bear down with blowing up a tear apart Am jet over Lockerbie in 1988.	One suit involved the extradition of Libyan suspects in the pan out Am Lockerbie bombing.	entailment	48
argentina sought supporter from Britain on its privatization program and encouraged British investment.	genus argentina sought UK expertise on privatization and agriculture.	not_entailment	49
argentine republic sought help from Britain on its privatization course of study and encouraged British investment.	Argentina sought great britain expertise on privatization and agriculture.	not_entailment	49
Instead of action on crime, we got the federal prospicient triggerman registry, which go a bloat bureaucratic nightmare to responsible hunters, farmers and rural Canadians. information technology cost taxpayer some CA$2 million and it hasn't done a thing to reduce triggerman crime. said Harper. The Conservatives have provide amnesty for unregistered triggerman owners. at this sentence there is no legislation set before the put up of Commons. conservativist Garry Breitkreuz from saskatchewan tabled the account down the long-gun registry.	Garry Breitkreuz is a member of the bourgeois Party.	entailment	50
Instead of action on crime, we got the federal long hitman registry, which get a bloated bureaucratic incubus to creditworthy hunters, farmers and rural Canadians. It cost taxpayer some CA$2 trillion and it hasn't coiffure a thing to reduce hitman crime. pronounce Harper. The conservative have provided free pardon for unregistered hitman owners. At this time there is no lawmaking rigid before the House of Commons. conservative Garry Breitkreuz from Saskatchewan tabled the eyeshade stamp out the long-gun registry.	Garry Breitkreuz is a member of the materialistic Party.	entailment	50
The researcher in the latest study federal official one radical of black eye a dieting in which  percent of calories came from fat. The dieting started when the mice, all males, were 1 yr old, which is middle-age in sneak longevity. vitamin a expected, the black eye presently formulate signs of impending diabetes, with grossly elaborate livers, and started to snuff it much sooner than black eye federal official a standard diet.	At the age of unmatched year, manly mouse were fed with a diet in which 60 percent of calories add up from fat.	entailment	51
The researcher in the modish hit the books fed one grouping of mice a dieting in which threescore per centum of calories amount from fat. The dieting begin when the mice, all males, were 1 class old, which is middle-age in mouse longevity. As expected, the mice soon developed signalise of impending diabetes, with grossly enlarged livers, and begin to give up the ghost much rather than mice fed a standard diet.	At the mature of one year, male mice were fertilise with a diet in which 60 percent of gram calorie descend from fat.	entailment	51
The soldiers, who were said to have been bust arabian headdress, were criminate of firing at Iraqi police when stopped at a route block.	The soldiers were driving a civilian car and were trim in civilian clothes when a shooting necessitate locate between them and iraqi patrols.	not_entailment	52
The soldiers, who were said to have been wearing arabian headdress, were accused of enkindle at Iraqi police when block up at a route block.	The soldiers were force back a civilian cable car and were cut back in civilian clothes when a shooting conduct place between them and Iraqi patrols.	not_entailment	52
The United States would care to see U.N. weapons examiner homecoming to Iraq providing the Iraqis take concrete, affirmative and incontrovertible actions "to express full co-operation" Clinton said.	U.N. weapons inspectors could stay in Iraq, william jefferson clinton said.	not_entailment	53
The join States would like to see U.N. arm inspectors take back to irak providing the Iraqis take concrete, affirmative and demonstrable actions "to demonstrate full co-operation" Clinton said.	U.N. weapons inspectors could abide in Iraq, Clinton said.	not_entailment	53
on 12 August, the San andres martinez Battalion derive across mine placed in their path and unmatched soldier was kill while two were seriously injured. Meanwhile on 10 August, urban commando pack a police car by surprise and dropped a grenade inwardly the car, injuring four and partially destroying the vehicle.	vitamin a patrol car was assail by the San Carlos Battalion.	not_entailment	54
On  August, the San ilich sanchez Battalion came across mines pose in their course and one soldier was stamp out while two were seriously injured. Meanwhile on 10 August, urban commandos took a patrol car by surprisal and drop off a grenade inwardly the car, offend quaternity and partially destroying the vehicle.	A police car was snipe by the San Carlos Battalion.	not_entailment	54
Bomb-sniffing dogs were add to Rodriguez's Mulberry St. apartment.	Bomb-sniffing dogs were guess at Rodriguez's Mulberry St. apartment.	not_entailment	55
Bomb-sniffing hot dog were brought to Rodriguez's Mulberry St. apartment.	Bomb-sniffing dogs were approximate at Rodriguez's Mulberry St. apartment.	not_entailment	55
Startling new research into mobile earpiece title they may reduce a man's spermatozoon count by up to 30%.	Male richness may be affected by usage of a mobile phones.	entailment	56
Startling new enquiry into nomadic phones call they may reduce a man's sperm count by up to 30%.	Male fertility rate may be affected by utilize of a mobile phones.	entailment	56
Workers at the Lufthansa Technik automotive plant in conscientious objector Dublin are due to right to vote nowadays on interchange to work do being sought by the company's management. The aircraft engine maintenace unfluctuating has monish that rejection of the marriage offer would imperil a design €17230m investment funds in the Rathcoole plant and place line of work at risk. LTA order it is not seeking any lay-offs or wage cuts and the design investment funds would guarantee the future of the plant for the next 15 years. The work-practice interchange are being sought following the collapse of push intercourse Commission blab on the matter.	Lufthansa Technik self propelled fires 30 workers.	not_entailment	57
It rewrites the rules of global trade, demonstrate by the General agreement on tariff and Trade, or GATT, in 1947, and alter in multiple rhythm of negotiations since then.	GATT was mold in 1947.	not_entailment	58
vice President tool Cheney on Tuesday hurled an obscenity on the Senate floor to punctuate an wild commutation with vermont Sen. Patrick Leahy as all senators gathered for their yearbook photo.	Cheney excommunicate at Sen. Patrick Leahy.	entailment	59
Vice President Dick Cheney on tues hurled an obscenity on the us senate shock to punctuate an angry convert with Vermont Sen. Patrick Leahy as all senator get together for their annual photo.	Cheney doomed at Sen. Patrick Leahy.	entailment	59
In the May 2005 general election Michael Howard fail to unseat the Labour Government, although the conservative did reach 33 seats, playact the most significant office in reducing Labour's bulk from 167 to 66.	In the May 2005 worldwide election Conservatives got xxxiii seats.	not_entailment	60
atomic number  the May 2005 general election michael howard failed to unseat the Labour Government, although the Conservatives did gain xxxiii seats, performing the most significant theatrical role in reducing Labour's majority from 167 to 66.	In the May 2005 general election conservativist got xxxiii seats.	not_entailment	60
The Dutch, who ruled republic of indonesia until 1949, called the urban center of Jakarta Batavia.	Formerly ( until 1949 ) Batavia, Jakarta is big urban center and capital of Indonesia.	not_entailment	62
The Dutch, who reign Indonesia until 1949, send for the city of Jakarta Batavia.	formerly ( until 1949 ) Batavia, capital of indonesia is largest city and capital of Indonesia.	not_entailment	62
The name for the raw epistle of james attachment moving picture has been announced today. The 22nd film, antecedently known only as "Bond 22", will be called "Quantum of Solace". EON product who are producing the moving picture made the promulgation now at Pinewood Studios, where production for the moving picture has been under direction since endure year. The name of the moving picture was prompt by a light taradiddle (of the same name) from For Your optic entirely by attachment creator, Ian Fleming.	James chemical bond was created by Ian Fleming.	entailment	63
The identify for the fresh James Bond movie has been annunciate today. The 22nd film, antecedently jazz only as "Bond 22", will be called "Quantum of Solace". EON product who are bring out the movie made the announcement now at Pinewood Studios, where product for the movie has been under style since endure year. The identify of the movie was exalt by a short floor (of the same name) from For Your optic Only by Bond creator, Ian Fleming.	close up Bond was created by Ian Fleming.	entailment	63
The stomachal ring road operation, also roll in the hay as stomach stapling, has become the most common surgical procedure for treating obesity.	fleshiness is medically treated.	entailment	64
The monetary value of the consumer of the joined States fell in June.	U.S. consumer disbursal dived in June.	not_entailment	65
The cost of the consumer of the United put forward precipitate in June.	U.S. consumer spend dived in June.	not_entailment	65
The former loss leader of Iraq was bucket along to hospital hold out Sunday after resist to eat for sixteen days. But according to newsworthiness agencies, he has ended the famish expunge by eating tiffin at the court in Baghdad. "Saddam ate beef and elmer leopold rice and el salvadoran colon with boodle which he lend from hospital," one source told Reuters newsworthiness agency. helium was fast with ternion co-defendants, and they were demanding more security for their defence lawyers, ternion of whom have been murdered.	close to Australians have fasted to protest.	not_entailment	66
