Sierra is belike to remain in remand at the Hillsborough county remand in her aborigine tampa until her following sense of hearing on december 20, where she is being held without bail, which would prevent her assist the Washington event on fri even if she lull had permission to perform. Sierra has been in remand since the start of the calendar month after an affray with police officers out of door a tampa nightclub, which she had been chuck out from. She is charged with disorderly toxic condition and resisting arrest.	Sierra once reached the finals of "American Idol".	not_entailment	16
Since 1987, however, Brazil has taken steps to dramatically cut back the destruction, include stepped-up enforcement and the excretion of taxation incentives that led to large scale land clearing.	In the early 1990s Brazil began to take action to save the rainforest.	not_entailment	17
Since 1987, however, Brazil has use up steps to dramatically reduce the destruction, admit stepped-up enforcement and the elimination of taxation incentives that precede to large-scale landed estate clearing.	In the early 1990s Brazil began to take action to save the rainforest.	not_entailment	17
FIFA has standard  adjure to horde the 2018 and 2022 FIFA earthly concern Cup tournaments, an outside football game competition repugn by the mens room national teams. The body politic vie to horde the tourney are Australia, England, Indonesia, Japan, Mexico, Qatar, Russia, dixie Korea and unite States, who have individual adjure and the join adjure are from Belgium-Netherlands and Spain-Portugal. choose adjure are for 2018 and 2022 tourney and ii adjure are just for the 2022 tournament. qatar peninsula and dixie Korea are vie just for the 2022 tournament. The ii winning adjure will be choose on December 2010 by the 24-man executive director committee of FIFA. state FIFA president Sepp Blatter: "We are very please about the marvelous level of interest in our flagship competition, with all initial bidder confirming their candidature."	Sepp Blatter is the president of FIFA.	entailment	18
FIFA has received 11 bids to boniface the 2018 and 2022 FIFA world cup tournaments, an international football rivalry repugn by the mens interior teams. The res publica vying to boniface the tourney are Australia, England, Indonesia, Japan, Mexico, Qatar, Russia, confederacy Korea and combine States, who have individual bids and the articulate bids are from Belgium-Netherlands and Spain-Portugal. blue ribbon bids are for 2018 and 2022 tourney and ii bids are just for the 2022 tournament. Qatar and confederacy Korea are vying just for the 2022 tournament. The ii fetching bids will be prefer on dec 2010 by the 24-man executive citizens committee of FIFA. said FIFA united states president Sepp Blatter: "We are very proud of about the antic stage of pursuit in our flagship competition, with all initial bidders confirming their candidature."	Sepp Blatter is the president of FIFA.	entailment	18
U.S. crude steady down $1.32 lower at $42.83 a barrel.	Crude the light American lowered to the closing 1.32 dollars, to 42.83 dollars the barrel.	not_entailment	19
the states crude settled $1.32 lower at $42.83 a barrel.	Crude the light American lowered to the closing 1.32 dollars, to 42.83 dollars the barrel.	not_entailment	19
WINNENDEN, Germany ―A teenaged gunman killed 15 people, most of them female, on midweek in a rampage that get at a train good stuttgart in southerly Germany and ended in a nearby town, where he then killed himself after the police hurt him. The aggress left Germany, which tightened tough shooter insure after a similar aggress at a train seven old age ago, struggling to see the butchery that had again befallen it, a nation with comparatively little violent crime. In 2002, a gunman killed 16 masses before cleanup himself at a train in Erfurt, in easterly Germany.	In 2002 near Stuttgart a boy shot 16 people.	not_entailment	20
WINNENDEN, Germany ―A teenage gunman killed xv people, most of them female, on midweek in a violent disorder that began at a schoolhouse near Stuttgart in southerly Germany and ended in a nearby town, where he then killed himself after the constabulary offend him. The attack left wing Germany, which constrain tough accelerator pedal see to it after a similar attack at a schoolhouse seven class ago, shin to understand the butchery that had again happen it, a body politic with comparatively little violent crime. In 2002, a gunman killed sixteen people before pop himself at a schoolhouse in Erfurt, in eastern Germany.	In 2002 near Stuttgart a boy shot 16 people.	not_entailment	20
many hopes are bait on the sale of Talisman's holdings in Palm Beach and Hendry counties, which vice President al Gore announced with much tucket finally year at the th anniversary of Everglades National Park.	Everglades National Park is located in Florida.	not_entailment	21
many skip are riding on the sales agreement of Talisman's holdings in decoration Beach and Hendry counties, which Vice President Al gore annunciate with much fanfare last yr at the 50th anniversary of Everglades National Park.	Everglades National Park is located in Florida.	not_entailment	21
Rabies virus infects the central anxious system, causing brain disorder and in the end death. early symptoms of rabies in humans are nonspecific, consisting of fever, headache, and full general malaise.	Rabies is fatal in humans.	entailment	22
rabies virus taint the central unquiet system, causing brain disorder and ultimately death. Early symptom of rabies in humans are nonspecific, consisting of fever, headache, and general malaise.	Rabies is fatal in humans.	entailment	22
American tobacco companies were indicate a profit most quarters due to exportation sales of cigarettes and diversification of production trade including food.	PM often entered markets with both cigarettes and food.	not_entailment	23
american english tobacco companies were showing a profit most twenty five percent due to export gross revenue of coffin nail and diversification of products sold including food.	PM often entered markets with both cigarettes and food.	not_entailment	23
The development of husbandry by ahead of time humans, roughly 10,000 geezerhood ago, was too harmful to many natural ecosystems as they were systematically destroyed and replace with artificial versions.	Humans existed 10,000 years ago.	entailment	24
The development of husbandry by early humans, more or less 10,000 years ago, was also harmful to many rude ecosystems as they were consistently ruined and replaced with artificial versions.	Humans existed 10,000 years ago.	entailment	24
The deuce new leadership of the coup, Pibul Songgram and Pridi Phanomyang, both civilize in Europe and influenced by western sandwich ideas, derive to dominate Thai politics in the ensuing years.	Pibul was a young leader.	entailment	25
The two young leader of the coup, Pibul Songgram and Pridi Phanomyang, both educated in ec and influenced by horse opera ideas, issue forth to dominate siamese political relation in the ensuing years.	Pibul was a young leader.	entailment	25
lin Piao, after all, was the creator of Mao's "Little scarlet Book" of quotations.	Lin Piao wrote the "Little Red Book".	entailment	26
lin Piao, after all, was the creator of Mao's "Little ruby red Book" of quotations.	Lin Piao wrote the "Little Red Book".	entailment	26
When patients break a course of antibiotics, the surviving bacteria revert with a vengeance, often having chop chop mutated to dissent the therapy.	Bacteria is winning the war against antibiotics.	not_entailment	27
When patient role break a track of antibiotics, the surviving bacteria return with a vengeance, oftentimes having rapidly mutated to resist the therapy.	Bacteria is winning the war against antibiotics.	not_entailment	27
initially the Bundesbank opposed the unveiling of the euro but was compel to take it in light of the political pressure of the capitalist politicians who corroborate its introduction.	The introduction of the euro has been opposed.	entailment	28
initially the Bundesbank play off the introduction of the euro but was compelled to accept it in light of the political pressure of the capitalistic political leader who suffer its introduction.	The introduction of the euro has been opposed.	entailment	28
The Armed force out bid Committee (COPREFA) admitted that the government activity troops sustained eleven casualties in these clashes, sum up that they inflicted three casualties on the rebels.	Three rebels were killed by government troops.	entailment	29
The build up Forces mechanical press Committee (COPREFA) admitted that the regime troops sustained 11 fatal accident in these clashes, summate that they inflicted three fatal accident on the rebels.	Three rebels were killed by government troops.	entailment	29
One economic subject will not be the basis of Canada's world policy decisions, but Easton's research does once and for all evidence that there are economic benefits in the legalisation of marijuana.	Drug legalization has benefits.	entailment	30
matchless economic study will not be the footing of Canada's world insurance decisions, but Easton's research does conclusively show that there are economic gain in the legalization of marijuana.	Drug legalization has benefits.	entailment	30
Archaeologists have ascertain approximately  attractively preserved mama in a 4,000 yr old egyptian necropolis which held fifty three tombs. executive program of Antiquities for Middle Egypt Dr. Abdel-Rahman El-Ayedi's team lay down his archaeological site in the Faiyum Oasis approach the El-Lahun egyptian pyramid which is just dixieland of Cairo. besides the mummies, the team ascertain masks, amulets, clay pots and an tender table located in a funerary chapel. The chapel service dates back to about  bc to 337 AD.	30 beautifully preserved mummies have been located in the south of Cairo.	entailment	31
Archaeologists have found approximately  beautifully preserved mommy in a 4,000 class old egyptian graveyard which held liii tombs. Supervisor of Antiquities for Middle egypt medico Abdel-Rahman El-Ayedi's squad shew his archeological site in the Faiyum Oasis near the El-Lahun egyptian pyramid which is just due south of Cairo. Besides the mummies, the squad found masks, amulets, stiff pots and an provide table located in a funerary chapel. The chapel dates rearward to about  BC to 337 AD.	30 beautifully preserved mummies have been located in the south of Cairo.	entailment	31
Gastrointestinal bleeding can happen as an untoward set up of non-steroidal anti inflammatory drug drugs such as aspirin or ibuprofen.	Aspirin prevents gastrointestinal bleeding.	not_entailment	32
Gastrointestinal bleeding can happen as an adverse essence of non-steroidal anti inflammatory drug such as aspirin or ibuprofen.	Aspirin prevents gastrointestinal bleeding.	not_entailment	32
A one time employee of the company, David Vance of South Portland, said Hooper washed out a mickle of fourth dimension on the road, often meeting with client between Portland and Kittery.	Hooper is a citizen of Portland.	not_entailment	33
A former employee of the company, David Vance of due south Portland, said Hooper spend a fate of time on the road, oftentimes meeting with client between Portland and Kittery.	Hooper is a citizen of Portland.	not_entailment	33
Cyprus, divide or not, joins the EU on the first of May.	Cyprus was divided into two parts on May 1.	not_entailment	34
Cyprus, split up or not, joins the ec on the 1st of May.	Cyprus was divided into two parts on May 1.	not_entailment	34
World leaders explicit concern on Thursday that North han gook will throw in the towel six-party nuclear disarmament blab out and will bolster its nuclear weapons arsenal.	North Korea says it has a stockpile of nuclear weapons and is building more.	not_entailment	35
World leaders explicit concern on Thursday that North dae han min gook will quit six-party nuclear disarmament verbalize and will bolster up its nuclear weapons arsenal.	North Korea says it has a stockpile of nuclear weapons and is building more.	not_entailment	35
atomic number  accession to institute the electoral commission, the laws likewise care nationality, a contentious issue since citizenship laws were tightened to leave out one of Gbagbo's briny competitors from the 2000 presidential race, former prime minister Alassane Ouattara.	Gbagbo is a competitor of Ouattara.	entailment	36
In summation to establishing the electoral commission, the law of nature also have to doe with nationality, a litigious issue since citizenship law of nature were tighten to exclude one of Gbagbo's master competitors from the 2000 presidential race, one time prime minister Alassane Ouattara.	Gbagbo is a competitor of Ouattara.	entailment	36
Mohandas Karamchand Gandhi never meet the alfred bernhard nobel heartsease Prize, though he was nominated for it quintet times between 1937 and 1948.	Mohandas received the Nobel Prize in 1989.	not_entailment	37
Mohandas Karamchand gandhi never obtain the Nobel pacification Prize, though he was name for it five times between 1937 and 1948.	Mohandas received the Nobel Prize in 1989.	not_entailment	37
The Christian populist (CDU) win 35.2% of the vote, or 225 seats, against 34.3% for chancellor of the exchequer Gerhard Schroeder's social populist (SPD).	It seems unlikely that there will be a coalition between Gerhard Schroeder's Social Democrats and Angela Merkel's Christian Democratic Union.	not_entailment	38
The Christian democrat (CDU) pull ahead 35.2% of the vote, or 225 seats, against 34.3% for chancellor of the exchequer Gerhard Schroeder's mixer democrat (SPD).	It seems unlikely that there will be a coalition between Gerhard Schroeder's Social Democrats and Angela Merkel's Christian Democratic Union.	not_entailment	38
prince edward VIII became King in jan of 1936 and abdicated in December.	King Edward VIII abdicated in December 1936.	entailment	39
duke of windsor VIII became King in January of 1936 and renounce in December.	King Edward VIII abdicated in December 1936.	entailment	39
aussie guantanamo Bay political detainee saint david rube has bring home the bacon British citizenship, opening the threshold for a potential entreat to have him rid from the us detention adroitness in Cuba. Justice Lawrence tom collins of the British gamy Court has overturned the British Government's refusal of citizenship to Hicks, whose mother was born in England. Justice tom collins said the government had "no might to keep back or divest citizenship". Justice tom collins said: "In my view it would be improper to die to give assist which otherwise would have been given, plainly because the claimant was believed to be demand in act of terrorism and has not had any previous link with this country." Hicks' lawyer, stephen Grosz, said the decision was a breakthrough. He said there was now no reason why rube should not enjoy the same protective cover as the baseball club other British citizen release without charge from guantanamo Bay on agency of the British Government.	Stephen Grosz is the British lawyer of David Hicks.	not_entailment	40
aboriginal australian guantanamo true laurel political detainee David bumpkin has make headway British citizenship, possibility the doorway for a possible press to have him give up from the US detention readiness in Cuba. Justice gertrude lawrence Collins of the British high school motor lodge has subvert the British Government's refusal of citizenship to Hicks, whose beget was give birth in England. Justice Collins said the Government had "no power to keep back or deprive citizenship". Justice Collins said: "In my aspect it would be wrong to fail to give assist which differently would have been given, just because the claimant was believed to be involved in terrorism and has not had any former connection with this country." Hicks' lawyer, Stephen Grosz, said the decision was a breakthrough. atomic number  said there was now no ground why bumpkin should not revel the same protection as the club other British citizens give up without guardianship from guantanamo true laurel on representations of the British Government.	Stephen Grosz is the British lawyer of David Hicks.	not_entailment	40
Rockweed has been harvest commercially in Nova Scotia since the late 1950's and is presently the most important commercial grade seaweed in atlantic Canada.	Marine vegetation is  harvested.	entailment	41
Rockweed has been harvested commercially in nova Scotia since the late 1950's and is presently the most important commercial message seaweed in atlantic Canada.	Marine vegetation is  harvested.	entailment	41
pakistan prexy Pervez Musharraf has ordered security measures power to take firm action against rioter following the assassination of foeman drawing card Benazir Bhutto. The furiousness has allow at least  people dead and dozens injured. Mr. Musharraf insisted the quantity were to protect people. VOA's Ayaz Gul reports from Islamabad that a bitter challenge has also erupted over how the 54-year-old politician drop dead and who was behind her assassination.	Musharraf has ordered rioters to take firm action against security forces.	not_entailment	42
islamic republic of pakistan prexy Pervez Musharraf has ordered protection storm to take solid action against rioters following the assassination of opposition loss leader Benazir Bhutto. The violence has left at to the lowest degree 44 mass dead and dozens injured. Mr. Musharraf insisted the measures were to protect people. VOA's Ayaz Gul reports from capital of pakistan that a acrimonious argufy has likewise erupted over how the 54-year-old politician died and who was nates her assassination.	Musharraf has ordered rioters to take firm action against security forces.	not_entailment	42
A month after Gov. David A. Paterson dropped his proposal for a sodium carbonate tax, New house of york City's health commissioner has save an clause recommend "hefty" taxis on soda water and gambol swallow containing sugar. Such a tax, the clause said, could be the swelled blessing to public health since tobacco taxes. The commissioner, doc Thomas R. Frieden, and princess grace of monaco D. Brownell of yale University, his co-author, fence in the New England Journal of medication that a tax of a penny per apothecaries ounce could reduce use of goods and services by more than 10 pct and grow $1.2 billion a year in New house of york State alone.	Michael Bloomberg is the mayor of New York.	not_entailment	43
A calendar month after Gov. David A. Paterson cast off his proposal for a soda tax, fresh york City's health commissioner has scripted an article advocating "hefty" tax on sodas and disport drinks containing sugar. such a tax, the article said, could be the bountiful boon to populace health since tobacco taxes. The commissioner, Dr. norman mattoon thomas R. Frieden, and grace kelly D. Brownell of Yale University, his co-author, argue in the fresh england Journal of medicament that a tax of a penny per troy ounce could trim back consumption by more than tenner per centum and call down $1.2 billion a year in fresh york state department alone.	Michael Bloomberg is the mayor of New York.	not_entailment	43
functionary said the suomi defendant was among the dead but did not provide a motive for the attack.	Officials said that the suspect, a Finnish citizen, was among the dead.	entailment	44
functionary order the Finnish suspect was among the dead but did not allow for a motive for the attack.	Officials said that the suspect, a Finnish citizen, was among the dead.	entailment	44
Britain match to elevate by March 31 a 150-mile war machine protection zone enforced about the islands since Argentina invaded them in 1982.	The military protection zone around Falklands was lifted.	entailment	45
united kingdom jibe to lift by March 31 a 150-mile military machine protection zone impose around the islands since Argentina invaded them in 1982.	The military protection zone around Falklands was lifted.	entailment	45
The ferry owner PT Nur Budi's spokesman damn indonesian porthole potency for the tragedy. "The passenger capacity of the ferry is 205 people but the porthole administrator accepted more rider as they view it was possible," he said. The interior meteoric and geophysics Agency, however, had write and raised an lively indicate about high waves on Friday. It specifically stated that "Saturday 10th and Sunday 11th, indonesian water system would have witnessed storm force waves," but despite the dreadful monition km Teratai typeset for the seas.	An Indonesian ferry with 300 passengers sank.	not_entailment	46
The ferry owner pt Nur Budi's spokesman goddam bahasa interface authorisation for the tragedy. "The passenger electrical capacity of the ferry is 205 mass but the interface administrator bear more passengers as they thought it was possible," he said. The subject Meteorological and Geophysics Agency, however, had published and raised an alert sign about high waves on Friday. information technology specifically stated that "Saturday th and Sunday 11th, bahasa piddle would have find storm force waves," but contempt the dire monish kilometer Teratai set for the seas.	An Indonesian ferry with 300 passengers sank.	not_entailment	46
Tension and fight between Greek patrol and nihilist protester took place in the centre of Athens, Greece, during the anti-war demonstration of the 4th european Social Forum which is guide place in the Greek capital, from 4 to vii of May 2006. The march of the approximately 1,000 anarchists terminate with collide between radical of anarchists and police. Riot patrol practice tear gas, while a branch of a Greek bank, a fast-food salt away and round  grass windowpane in central Athens were damaged.	The riots in Greece started on December 6.	not_entailment	47
stress and battles between Greek police and anarchist demonstrators took place in the centre of Athens, Greece, during the anti-war monstrance of the th European societal Forum which is taking place in the Greek capital, from quaternion to vii of May 2006. The process of the approximately 1,000 nihilist stop with clangoring between group of nihilist and police. sidesplitter police practice tear gas, while a branch of a Greek bank, a fast-food store and around 50 denounce window in telephone exchange Athens were damaged.	The riots in Greece started on December 6.	not_entailment	47
Libya's pillowcase against united kingdom of great britain and northern ireland and the US concerns the dispute over their postulate for extradition of libyan charged with bollocks up a Pan Am jet over Lockerbie in 1988.	One case involved the extradition of Libyan suspects in the Pan Am Lockerbie bombing.	entailment	48
Libya's case against Britain and the u concerns the gainsay over their postulate for extradition of libyan bill with blowing up a Pan Am jet over Lockerbie in 1988.	One case involved the extradition of Libyan suspects in the Pan Am Lockerbie bombing.	entailment	48
Argentina sought help from Britain on its denationalisation program and encouraged brits investment.	Argentina sought UK expertise on privatization and agriculture.	not_entailment	49
Argentina sought help from Britain on its privatization platform and boost British investment.	Argentina sought UK expertise on privatization and agriculture.	not_entailment	49
Instead of action on crime, we catch the federal prospicient gun registry, which became a bloated bureaucratic incubus to responsible hunters, fannie merritt farmer and rural Canadians. information technology cost taxpayers some CA$2 billion and it hasn't exercise a thing to melt off gun crime. pronounce Harper. The conservativist have supply amnesty for unregistered gun owners. At this time there is no legislating localise before the firm of Commons. cautious Garry Breitkreuz from Saskatchewan tabularise the bill killing the long-gun registry.	Garry Breitkreuz is a member of the Conservative Party.	entailment	50
Instead of action on crime, we fetch the union soldier prospicient accelerator registry, which became a bloat bureaucratic incubus to creditworthy hunters, fannie merritt farmer and rural Canadians. It monetary value taxpayers some CA$2 billion and it hasn't done a thing to foreshorten accelerator crime. said Harper. The Conservatives have provided free pardon for unregistered accelerator owners. At this time there is no legislation circle before the House of Commons. buttoned down Garry Breitkreuz from Saskatchewan table the government note killing the long-gun registry.	Garry Breitkreuz is a member of the Conservative Party.	entailment	50
The investigator in the previous study flow unitary group of mice a diet in which  percent of calories add up from fat. The diet started when the mice, all males, were  class old, which is middle-age in creep longevity. As expected, the mice soon modernize signs of impending diabetes, with grossly magnified livers, and started to die much earlier than mice flow a stock diet.	At the age of one year, male mice were fed with a diet in which 60 percent of calories came from fat.	entailment	51
The researchers in the latest examine fed one group of black eye a dieting in which 60 percent of small calorie follow from fat. The dieting start out when the mice, all males, were 1 class old, which is middle-age in computer mouse longevity. antiophthalmic factor expected, the black eye soon train signs of at hand diabetes, with grossly enlarged livers, and start out to break much oklahoman than black eye fed a standard diet.	At the age of one year, male mice were fed with a diet in which 60 percent of calories came from fat.	entailment	51
The soldiers, who were said to have been wearing arab headdress, were accused of give the sack at iraki police when intercept at a road block.	The soldiers were driving a civilian car and were dressed in civilian clothes when a shooting took place between them and Iraqi patrols.	not_entailment	52
The soldiers, who were state to have been wearing Arab headdress, were criminate of firing at Iraqi patrol when stopped at a route block.	The soldiers were driving a civilian car and were dressed in civilian clothes when a shooting took place between them and Iraqi patrols.	not_entailment	52
The United res publica would like to see U.N. weapons inspectors take back to Iraq providing the Iraqis exact concrete, affirmative and provable actions "to show full co-operation" president clinton said.	U.N. weapons inspectors could stay in Iraq, Clinton said.	not_entailment	53
The United States would like to see U.N. weapons inspectors replication to Iraq providing the Iraqis contain concrete, affirmative and incontrovertible actions "to evidence wax co-operation" Clinton said.	U.N. weapons inspectors could stay in Iraq, Clinton said.	not_entailment	53
