offender the violated parole	She was sent back to jail.	She stole money from a church.	effect	0	13
the violated parole	She was sent back to jail.	She stole money from a church.	effect	0	13
the offender violated countersign	She was sent back to jail.	She stole money from a church.	effect	0	13
the offender violated parole	She was sent back to jail.	She stole money from a church.	effect	0	13
the wrongdoer violated parole	She was sent back to jail.	She stole money from a church.	effect	0	13
the offender violated word parole	She was sent back to jail.	She stole money from a church.	effect	0	13
the offender parole violated	She was sent back to jail.	She stole money from a church.	effect	0	13
the offender wrongdoer violated parole	She was sent back to jail.	She stole money from a church.	effect	0	13
i poured water on my sleeping friend	My friend awoke.	My friend snored.	effect	0	14
i poured water on my ho sleeping friend	My friend awoke.	My friend snored.	effect	0	14
i poured on water my sleeping friend	My friend awoke.	My friend snored.	effect	0	14
i poured water on my sleeping ally	My friend awoke.	My friend snored.	effect	0	14
i poured water on my along sleeping friend	My friend awoke.	My friend snored.	effect	0	14
i poured water on sleeping friend	My friend awoke.	My friend snored.	effect	0	14
i friend water on my sleeping poured	My friend awoke.	My friend snored.	effect	0	14
i poured water sleeping my on friend	My friend awoke.	My friend snored.	effect	0	14
pant the girl gasped	Her friend stuck an ice cube down her back.	Her friend gave her a pat on the back.	cause	0	15
the girl heave	Her friend stuck an ice cube down her back.	Her friend gave her a pat on the back.	cause	0	15
the girl young lady gasped	Her friend stuck an ice cube down her back.	Her friend gave her a pat on the back.	cause	0	15
the	Her friend stuck an ice cube down her back.	Her friend gave her a pat on the back.	cause	0	15
the miss gasped	Her friend stuck an ice cube down her back.	Her friend gave her a pat on the back.	cause	0	15
the girl gasped	Her friend stuck an ice cube down her back.	Her friend gave her a pat on the back.	cause	0	15
girl the gasped	Her friend stuck an ice cube down her back.	Her friend gave her a pat on the back.	cause	0	15
the gasped girl	Her friend stuck an ice cube down her back.	Her friend gave her a pat on the back.	cause	0	15
the shirt shrink shrunk	I poured bleach on it.	I put it in the dryer.	cause	1	16
shirt the shrunk	I poured bleach on it.	I put it in the dryer.	cause	1	16
shrunk shirt the	I poured bleach on it.	I put it in the dryer.	cause	1	16
the shirt wince	I poured bleach on it.	I put it in the dryer.	cause	1	16
the shirt shrunk	I poured bleach on it.	I put it in the dryer.	cause	1	16
the shrunk	I poured bleach on it.	I put it in the dryer.	cause	1	16
the shirt wither	I poured bleach on it.	I put it in the dryer.	cause	1	16
the shirt reduce	I poured bleach on it.	I put it in the dryer.	cause	1	16
it got outside dark	Snowflakes began to fall from the sky.	The moon became visible in the sky.	effect	1	17
it dark got outside	Snowflakes began to fall from the sky.	The moon became visible in the sky.	effect	1	17
it got dark outdoor	Snowflakes began to fall from the sky.	The moon became visible in the sky.	effect	1	17
it got gloomy outside	Snowflakes began to fall from the sky.	The moon became visible in the sky.	effect	1	17
it drab got dark outside	Snowflakes began to fall from the sky.	The moon became visible in the sky.	effect	1	17
got dark outside	Snowflakes began to fall from the sky.	The moon became visible in the sky.	effect	1	17
it got dark outside	Snowflakes began to fall from the sky.	The moon became visible in the sky.	effect	1	17
i hung up the upwardly phone	The caller said goodbye to me.	The caller identified himself to me.	cause	0	18
i hung up the speech sound	The caller said goodbye to me.	The caller identified himself to me.	cause	0	18
i the up hung phone	The caller said goodbye to me.	The caller identified himself to me.	cause	0	18
i hung up the attend phone	The caller said goodbye to me.	The caller identified himself to me.	cause	0	18
i hung up the phone	The caller said goodbye to me.	The caller identified himself to me.	cause	0	18
hung up the	The caller said goodbye to me.	The caller identified himself to me.	cause	0	18
up hung i the phone	The caller said goodbye to me.	The caller identified himself to me.	cause	0	18
i up the phone	The caller said goodbye to me.	The caller identified himself to me.	cause	0	18
i pay heed up the phone	The caller said goodbye to me.	The caller identified himself to me.	cause	0	18
the womans ring slue off in the shower	The woman polished the ring.	The ring went down the drain.	effect	1	19
the womans ring slipped off in the shower	The woman polished the ring.	The ring went down the drain.	effect	1	19
the womans ring slipped in off the shower	The woman polished the ring.	The ring went down the drain.	effect	1	19
the womans ring slipped shower in the off	The woman polished the ring.	The ring went down the drain.	effect	1	19
the womans resound slipped off in the shower	The woman polished the ring.	The ring went down the drain.	effect	1	19
dispatch the womans ring slipped off in the shower	The woman polished the ring.	The ring went down the drain.	effect	1	19
the cleaning lady womans ring slipped off in the shower	The woman polished the ring.	The ring went down the drain.	effect	1	19
the womans ring slipped off in inward the shower	The woman polished the ring.	The ring went down the drain.	effect	1	19
girl received a trophy	She won a spelling bee.	She made a new friend.	cause	0	20
obtain the girl received a trophy	She won a spelling bee.	She made a new friend.	cause	0	20
the girl received a trophy	She won a spelling bee.	She made a new friend.	cause	0	20
the young lady received a trophy	She won a spelling bee.	She made a new friend.	cause	0	20
trophy girl received a the	She won a spelling bee.	She made a new friend.	cause	0	20
the received girl a trophy	She won a spelling bee.	She made a new friend.	cause	0	20
the female child received a trophy	She won a spelling bee.	She made a new friend.	cause	0	20
the girl received prize a trophy	She won a spelling bee.	She made a new friend.	cause	0	20
a girl received the trophy	She won a spelling bee.	She made a new friend.	cause	0	20
the womans date wanted a look like to gentleman	He opened the door for her.	He asked her if she liked sushi.	effect	0	21
the womans date wanted like look to a gentleman	He opened the door for her.	He asked her if she liked sushi.	effect	0	21
the womans go steady wanted to look like a gentleman	He opened the door for her.	He asked her if she liked sushi.	effect	0	21
the womans gentleman wanted to look like a date	He opened the door for her.	He asked her if she liked sushi.	effect	0	21
the womans date wanted to look require like a gentleman	He opened the door for her.	He asked her if she liked sushi.	effect	0	21
the adult female date wanted to look like a gentleman	He opened the door for her.	He asked her if she liked sushi.	effect	0	21
the womans date wanted to look like a gentleman	He opened the door for her.	He asked her if she liked sushi.	effect	0	21
gentlemans gentleman the womans date wanted to look like a gentleman	He opened the door for her.	He asked her if she liked sushi.	effect	0	21
the womans date wanted to like a gentleman	He opened the door for her.	He asked her if she liked sushi.	effect	0	21
the farmland needed irrigation	A canal was constructed.	A flood occurred.	effect	0	22
the farmland required irrigation	A canal was constructed.	A flood occurred.	effect	0	22
the farmland require needed irrigation	A canal was constructed.	A flood occurred.	effect	0	22
plowland the farmland needed irrigation	A canal was constructed.	A flood occurred.	effect	0	22
the needed farmland irrigation	A canal was constructed.	A flood occurred.	effect	0	22
needed farmland the irrigation	A canal was constructed.	A flood occurred.	effect	0	22
the irrigation	A canal was constructed.	A flood occurred.	effect	0	22
the emcee cancelled the party	She was certain she had the flu.	She worried she would catch the flu.	cause	0	23
the host the party	She was certain she had the flu.	She worried she would catch the flu.	cause	0	23
the the cancelled host party	She was certain she had the flu.	She worried she would catch the flu.	cause	0	23
the host cancelled the call off party	She was certain she had the flu.	She worried she would catch the flu.	cause	0	23
the host cancelled the company	She was certain she had the flu.	She worried she would catch the flu.	cause	0	23
the host party the cancelled	She was certain she had the flu.	She worried she would catch the flu.	cause	0	23
the host cancelled the party	She was certain she had the flu.	She worried she would catch the flu.	cause	0	23
the host set off the party	She was certain she had the flu.	She worried she would catch the flu.	cause	0	23
the woman her the man gave phone number	She was attracted to him.	She was repulsed by him.	cause	0	24
the fair sex gave the man her phone number	She was attracted to him.	She was repulsed by him.	cause	0	24
the woman gave the man her phone number	She was attracted to him.	She was repulsed by him.	cause	0	24
the number gave the man her phone woman	She was attracted to him.	She was repulsed by him.	cause	0	24
the woman gave the man phone number	She was attracted to him.	She was repulsed by him.	cause	0	24
the woman gave the man her sound number	She was attracted to him.	She was repulsed by him.	cause	0	24
the woman gave the man her earpiece phone number	She was attracted to him.	She was repulsed by him.	cause	0	24
the woman gave the man her phone amount	She was attracted to him.	She was repulsed by him.	cause	0	24
the skydiver glided glide safely to the ground	She opened her parachute.	She jumped out of the plane.	cause	0	25
the skydiver glide safely to the ground	She opened her parachute.	She jumped out of the plane.	cause	0	25
the skydiver glided safely to the ground	She opened her parachute.	She jumped out of the plane.	cause	0	25
the skydiver glided safely the ground	She opened her parachute.	She jumped out of the plane.	cause	0	25
the the glided safely to skydiver ground	She opened her parachute.	She jumped out of the plane.	cause	0	25
the skydiver glided safely to earth the ground	She opened her parachute.	She jumped out of the plane.	cause	0	25
the toddler became cranky	Her mother put her down for a nap.	Her mother fixed her hair into pigtails.	effect	0	26
cranky toddler became the	Her mother put her down for a nap.	Her mother fixed her hair into pigtails.	effect	0	26
peckish the toddler became cranky	Her mother put her down for a nap.	Her mother fixed her hair into pigtails.	effect	0	26
the toddler became bambino cranky	Her mother put her down for a nap.	Her mother fixed her hair into pigtails.	effect	0	26
the became cranky	Her mother put her down for a nap.	Her mother fixed her hair into pigtails.	effect	0	26
bambino the toddler became cranky	Her mother put her down for a nap.	Her mother fixed her hair into pigtails.	effect	0	26
the toddler become cranky	Her mother put her down for a nap.	Her mother fixed her hair into pigtails.	effect	0	26
the toddler became petulant	Her mother put her down for a nap.	Her mother fixed her hair into pigtails.	effect	0	26
resistant the child became immune to the disease	He avoided exposure to the disease.	He received the vaccine for the disease.	cause	1	27
the child became immune to the disease	He avoided exposure to the disease.	He received the vaccine for the disease.	cause	1	27
the child became resistant to the disease	He avoided exposure to the disease.	He received the vaccine for the disease.	cause	1	27
the child immune the disease	He avoided exposure to the disease.	He received the vaccine for the disease.	cause	1	27
the child get immune to the disease	He avoided exposure to the disease.	He received the vaccine for the disease.	cause	1	27
child the became immune to the disease	He avoided exposure to the disease.	He received the vaccine for the disease.	cause	1	27
the child became immune the disease	He avoided exposure to the disease.	He received the vaccine for the disease.	cause	1	27
the child became immune disease the to	He avoided exposure to the disease.	He received the vaccine for the disease.	cause	1	27
the grapeshot juice fermented	The juice turned to wine.	The juice evaporated.	effect	0	28
the fermented juice grape	The juice turned to wine.	The juice evaporated.	effect	0	28
the grape juice fermented	The juice turned to wine.	The juice evaporated.	effect	0	28
the grape succus fermented	The juice turned to wine.	The juice evaporated.	effect	0	28
grape the juice fermented	The juice turned to wine.	The juice evaporated.	effect	0	28
the grape fermented	The juice turned to wine.	The juice evaporated.	effect	0	28
fermented grape juice the	The juice turned to wine.	The juice evaporated.	effect	0	28
grapeshot the grape juice fermented	The juice turned to wine.	The juice evaporated.	effect	0	28
the contend friends debate dragged on interminably	The friends saw eye to eye.	The friends were splitting hairs.	cause	1	29
the protagonist debate dragged on interminably	The friends saw eye to eye.	The friends were splitting hairs.	cause	1	29
the friends debate dragged endlessly on interminably	The friends saw eye to eye.	The friends were splitting hairs.	cause	1	29
the friends debate dragged on interminably	The friends saw eye to eye.	The friends were splitting hairs.	cause	1	29
interminably friends debate dragged on the	The friends saw eye to eye.	The friends were splitting hairs.	cause	1	29
the friends deliberate dragged on interminably	The friends saw eye to eye.	The friends were splitting hairs.	cause	1	29
the friends debate ally dragged on interminably	The friends saw eye to eye.	The friends were splitting hairs.	cause	1	29
the friends debate dragged interminably	The friends saw eye to eye.	The friends were splitting hairs.	cause	1	29
the woman to	She was nervous.	She was in a good mood.	cause	1	30
the woman hummed herself to	She was nervous.	She was in a good mood.	cause	1	30
the woman herself to hummed	She was nervous.	She was in a good mood.	cause	1	30
the hummed to herself	She was nervous.	She was in a good mood.	cause	1	30
thrum the woman hummed to herself	She was nervous.	She was in a good mood.	cause	1	30
the thrum woman hummed to herself	She was nervous.	She was in a good mood.	cause	1	30
the woman buzz to herself	She was nervous.	She was in a good mood.	cause	1	30
the woman hummed to thrum herself	She was nervous.	She was in a good mood.	cause	1	30
the man his new	He wore a hat.	He grew a beard.	effect	0	31
the man unexampled hated his new haircut	He wore a hat.	He grew a beard.	effect	0	31
the man hated his haircut new	He wore a hat.	He grew a beard.	effect	0	31
the man hated his new haircut	He wore a hat.	He grew a beard.	effect	0	31
the mankind hated his new haircut	He wore a hat.	He grew a beard.	effect	0	31
the man hated his unexampled new haircut	He wore a hat.	He grew a beard.	effect	0	31
the hated man his new haircut	He wore a hat.	He grew a beard.	effect	0	31
the valet hated his new haircut	He wore a hat.	He grew a beard.	effect	0	31
the man his haircut	He wore a hat.	He grew a beard.	effect	0	31
the police aimed their weapons fugitive	The fugitive fell to the ground.	The fugitive dropped his gun.	effect	1	32
the police aimed their weapons at the momentary	The fugitive fell to the ground.	The fugitive dropped his gun.	effect	1	32
their police aimed the weapons at the fugitive	The fugitive fell to the ground.	The fugitive dropped his gun.	effect	1	32
the police aimed astatine their weapons at the fugitive	The fugitive fell to the ground.	The fugitive dropped his gun.	effect	1	32
the police force aimed their weapons at the fugitive	The fugitive fell to the ground.	The fugitive dropped his gun.	effect	1	32
fleer the police aimed their weapons at the fugitive	The fugitive fell to the ground.	The fugitive dropped his gun.	effect	1	32
the police aimed their weapons at the fugitive	The fugitive fell to the ground.	The fugitive dropped his gun.	effect	1	32
the police aimed their aspire weapons at the fugitive	The fugitive fell to the ground.	The fugitive dropped his gun.	effect	1	32
the patient was	The nurse tested his reflexes.	The nurse gave him an IV.	effect	1	33
the patient dehydrated was	The nurse tested his reflexes.	The nurse gave him an IV.	effect	1	33
the patient was desiccate dehydrated	The nurse tested his reflexes.	The nurse gave him an IV.	effect	1	33
the evergreen state patient was dehydrated	The nurse tested his reflexes.	The nurse gave him an IV.	effect	1	33
the was dehydrated	The nurse tested his reflexes.	The nurse gave him an IV.	effect	1	33
the patient was dehydrated	The nurse tested his reflexes.	The nurse gave him an IV.	effect	1	33
the dehydrated was patient	The nurse tested his reflexes.	The nurse gave him an IV.	effect	1	33
the patient role was dehydrated	The nurse tested his reflexes.	The nurse gave him an IV.	effect	1	33
the girl found the missing puzzle piece	She completed the puzzle.	She took apart the puzzle.	effect	0	34
the girl found the missing puzzle set up	She completed the puzzle.	She took apart the puzzle.	effect	0	34
the puzzle found the missing girl piece	She completed the puzzle.	She took apart the puzzle.	effect	0	34
the missing found the girl puzzle piece	She completed the puzzle.	She took apart the puzzle.	effect	0	34
the girl found the missing puzzle put together	She completed the puzzle.	She took apart the puzzle.	effect	0	34
the mystify girl found the missing puzzle piece	She completed the puzzle.	She took apart the puzzle.	effect	0	34
the girl found the young lady missing puzzle piece	She completed the puzzle.	She took apart the puzzle.	effect	0	34
the leave out girl found the missing puzzle piece	She completed the puzzle.	She took apart the puzzle.	effect	0	34
the man urgently leaped out of desperately bed	He wanted to shut off the alarm clock.	He wanted to iron his pants before work.	cause	0	35
out man urgently leaped the of bed	He wanted to shut off the alarm clock.	He wanted to iron his pants before work.	cause	0	35
the leaped urgently man out of bed	He wanted to shut off the alarm clock.	He wanted to iron his pants before work.	cause	0	35
the man desperately leaped out of bed	He wanted to shut off the alarm clock.	He wanted to iron his pants before work.	cause	0	35
the man urgently leaped out bed	He wanted to shut off the alarm clock.	He wanted to iron his pants before work.	cause	0	35
the man kod urgently leaped out of bed	He wanted to shut off the alarm clock.	He wanted to iron his pants before work.	cause	0	35
the man urgently leaped out of bed	He wanted to shut off the alarm clock.	He wanted to iron his pants before work.	cause	0	35
seam the man urgently leaped out of bed	He wanted to shut off the alarm clock.	He wanted to iron his pants before work.	cause	0	35
the theme were disorganized	I made photocopies of them.	I put them into alphabetical order.	effect	1	36
the were papers disorganized	I made photocopies of them.	I put them into alphabetical order.	effect	1	36
the were disorganized	I made photocopies of them.	I put them into alphabetical order.	effect	1	36
the papers theme were disorganized	I made photocopies of them.	I put them into alphabetical order.	effect	1	36
the papers disorganized were	I made photocopies of them.	I put them into alphabetical order.	effect	1	36
the papers were disorganized	I made photocopies of them.	I put them into alphabetical order.	effect	1	36
the papers were disorganised	I made photocopies of them.	I put them into alphabetical order.	effect	1	36
the papers were constitute disorganized	I made photocopies of them.	I put them into alphabetical order.	effect	1	36
woman the won the lottery	She bought a yacht.	She joined a church.	effect	0	37
the the won woman lottery	She bought a yacht.	She joined a church.	effect	0	37
the womanhood won the lottery	She bought a yacht.	She joined a church.	effect	0	37
the woman won the drawing	She bought a yacht.	She joined a church.	effect	0	37
the woman lottery the won	She bought a yacht.	She joined a church.	effect	0	37
the woman won the cleaning lady lottery	She bought a yacht.	She joined a church.	effect	0	37
the woman won the lottery	She bought a yacht.	She joined a church.	effect	0	37
the woman succeed the lottery	She bought a yacht.	She joined a church.	effect	0	37
the seamstress modiste pushed the threaded needle into the fabric	The thread wrapped around the needle.	The thread went through the fabric.	effect	1	38
the threaded pushed the seamstress needle into the fabric	The thread wrapped around the needle.	The thread went through the fabric.	effect	1	38
the seamstress pushed threaded needle into the fabric	The thread wrapped around the needle.	The thread went through the fabric.	effect	1	38
the seamstress the pushed threaded needle into the fabric	The thread wrapped around the needle.	The thread went through the fabric.	effect	1	38
the seamstress pushed the threaded acerate leaf into the fabric	The thread wrapped around the needle.	The thread went through the fabric.	effect	1	38
the seamstress pushed the threaded needle into the	The thread wrapped around the needle.	The thread went through the fabric.	effect	1	38
the seamstress fight the threaded needle into the fabric	The thread wrapped around the needle.	The thread went through the fabric.	effect	1	38
the seamstress threaded the pushed needle into the fabric	The thread wrapped around the needle.	The thread went through the fabric.	effect	1	38
wind the seamstress pushed the threaded needle into the fabric	The thread wrapped around the needle.	The thread went through the fabric.	effect	1	38
the hired woman a lawyer	She decided to sue her employer.	She decided to run for office.	cause	0	39
the woman hired a attorney	She decided to sue her employer.	She decided to run for office.	cause	0	39
attorney the woman hired a lawyer	She decided to sue her employer.	She decided to run for office.	cause	0	39
the woman take a lawyer	She decided to sue her employer.	She decided to run for office.	cause	0	39
the woman hired a lawyer	She decided to sue her employer.	She decided to run for office.	cause	0	39
the hired a lawyer	She decided to sue her employer.	She decided to run for office.	cause	0	39
hired woman the a lawyer	She decided to sue her employer.	She decided to run for office.	cause	0	39
amp the woman hired a lawyer	She decided to sue her employer.	She decided to run for office.	cause	0	39
the woman leased a lawyer	She decided to sue her employer.	She decided to run for office.	cause	0	39
the tenant misplaced his keys to his flat apartment	His landlord unlocked the door.	His landlord repaired the door.	effect	0	40
the tenant flat misplaced his keys to his apartment	His landlord unlocked the door.	His landlord repaired the door.	effect	0	40
the renter misplaced his keys to his apartment	His landlord unlocked the door.	His landlord repaired the door.	effect	0	40
the tenant misplaced his keys to his flat	His landlord unlocked the door.	His landlord repaired the door.	effect	0	40
the tenant misplaced his keys to his mislay apartment	His landlord unlocked the door.	His landlord repaired the door.	effect	0	40
the tenant misplaced his winder to his apartment	His landlord unlocked the door.	His landlord repaired the door.	effect	0	40
