Oil prices fall back as Yukos crude threat lifted	Oil prices rise.	not_entailment	13
Brian Brohm, the Louisville quarterback, threw for 368 yards and five touchdown as the Cardinals scramble visiting Oregon State 63-27.	The quarterback threw for 413 yards and three touchdowns, and then ran to the end zone two more times.	not_entailment	14
Brian Brohm, the Louisville quarterback, contrive for 368 yards and five touchdowns as the Cardinals beat visiting Oregon dos 63-27.	The quarterback threw for 413 yards and three touchdowns, and then ran to the end zone two more times.	not_entailment	14
Greg Page, a erstwhile heavyweight boxing champion who ache a stern brain accidental injury in a 2001 fight, has died at 50. His wife Patricia said the onetime WBA champion had died at his home in Kentucky, USA, of complication related to injuries he ache in the fight. Page was in a coma for a week after the 9 March 2001 fight against Dale Crowe which was stopped in the 10th round. Patricia Page said he was "in a improve seat now" after announcing on mon he had died overnight in his sleep.	Greg Page was a WBA champion.	entailment	15
Greg Page, a early heavyweight fisticuffs champion who suffered a severe brain hurt in a 2001 fight, has died at 50. His wife Patricia said the one-time WBA champion had died at his nursing home in Kentucky, USA, of complication related to to injuries he suffered in the fight. Page was in a comatoseness for a week after the 9 March 2001 fight against Dale Crowe which was stopped up in the 10th round. Patricia Page said he was "in a better point now" after announcing on Monday he had died overnight in his sleep.	Greg Page was a WBA champion.	entailment	15
sierra is likely to remain in jail at the Hillsborough county jail in her native Tampa until her adjacent hearing on December 20, where she is being held without bail, which would prevent her attend the wa event on Friday fifty fifty if she still had permission to perform. sierra has been in jail since the start of the month after an altercation with police officers outside a Tampa nightclub, which she had been squeeze out from. She is charged with higgledy piggledy intoxication and resisting arrest.	Sierra once reached the finals of "American Idol".	not_entailment	16
Sierra is likely to continue in jailhouse at the Hillsborough County jailhouse in her native Tampa until her next hearing on dec 20, where she is being sustain without bail, which would prevent her attending the Washington event on Friday even if she still had license to perform. Sierra has been in jailhouse since the showtime of the calendar month after an altercation with police officers international a Tampa nightclub, which she had been ejected from. She is charged with disorderly intoxication and resisting arrest.	Sierra once reached the finals of "American Idol".	not_entailment	16
Since 1987, however, Brazil has get hold of steps to dramatically reduce the destruction, including stepped-up enforcement and the elimination of assess incentives that led to large-scale land clearing.	In the early 1990s Brazil began to take action to save the rainforest.	not_entailment	17
Since 1987, however, brasil has taken steps to dramatically reduce the destruction, including stepped-up enforcement and the elimination of tax inducement that led to large-scale land clearing.	In the early 1990s Brazil began to take action to save the rainforest.	not_entailment	17
FIFA has incur 11 bids to host the 2018 and 2022 FIFA World Cup tournaments, an outside football competition contested by the mens national teams. The body politic contend to host the tournament are Australia, England, Indonesia, Japan, Mexico, Qatar, Russia, South Korea and United States, who have individual bids and the juncture bids are from Belgium-Netherlands and Spain-Portugal. Select bids are for 2018 and 2022 tournaments and deuce bids are just for the 2022 tournament. Qatar and South Korea are contend just for the 2022 tournament. The deuce winning bids will be select on December 2010 by the 24-man executive citizens committee of FIFA. Said FIFA president Sepp Blatter: "We are very pleased about the fantastic pull down of concern in our flagship competition, with all initial bidders validating their candidature."	Sepp Blatter is the president of FIFA.	entailment	18
FIFA has obtain 11 bids to innkeeper the 2018 and 2022 FIFA cosmos transfuse tournaments, an international football rivalry repugn by the men's national teams. The body politic vying to innkeeper the tournament are Australia, England, Indonesia, Japan, Mexico, Qatar, Russia, South Korea and united States, who have individual bids and the joint bids are from Belgium-Netherlands and Spain-Portugal. Select bids are for 2018 and 2022 tournaments and two bids are just for the 2022 tournament. Qatar and South Korea are vying just for the 2022 tournament. The two taking bids will be chosen on December 2010 by the 24-man administrator committee of FIFA. Said FIFA president Sepp Blatter: "We are very pleased about the fantastic level of concern in our flagship competition, with all initial bidder confirming their candidature."	Sepp Blatter is the president of FIFA.	entailment	18
WINNENDEN, Germany ―A teenage shooter killed 15 people, most of them female, on Wednesday in a rampage that get at a school near Stuttgart in southern Germany and ended in a nearby town, where he then killed himself after the constabulary wounded him. The assault left Germany, which tightened tough gun controls after a alike assault at a school vii years ago, sputter to understand the carnage that had again happen it, a country with relatively little violent crime. In 2002, a shooter killed 16 people before killing himself at a school in Erfurt, in easterly Germany.	In 2002 near Stuttgart a boy shot 16 people.	not_entailment	20
WINNENDEN, Germany ―A teenage gunman killed 15 people, most of them female, on Wednesday in a rampage that began at a school near stuttgart in southern Germany and ended in a nearby town, where he then killed himself after the constabulary spite him. The flak left Germany, which tightened tough gun controls after a standardised flak at a school septet years ago, struggling to understand the butchery that had again bechance it, a country with comparatively little violent crime. In 2002, a gunman killed 16 people before killing himself at a school in Erfurt, in eastern Germany.	In 2002 near Stuttgart a boy shot 16 people.	not_entailment	20
Many hopes are riding on the sale of Talisman's holdings in Palm Beach and Hendry counties, which Vice prexy al Gore announced with much fanfare last year at the 50th day of remembrance of Everglades National Park.	Everglades National Park is located in Florida.	not_entailment	21
Many hopes are riding on the sale of Talisman's holdings in Palm Beach and Hendry counties, which Vice President Al Gore announced with often fanfare last year at the th anniversary of Everglades subject Park.	Everglades National Park is located in Florida.	not_entailment	21
Rabies virus infects the central nervous system, causing encephalopathy and ultimately death. Early symptom of madness in humans are nonspecific, consisting of fever, headache, and general malaise.	Rabies is fatal in humans.	entailment	22
Rabies virus infects the central spooky system, causing encephalopathy and ultimately death. Early symptoms of rabies in humans are nonspecific, consisting of fever, headache, and worldwide malaise.	Rabies is fatal in humans.	entailment	22
American tobacco companionship were showing a profit most quarters due to exportation sales of cigarettes and diversification of products sold including food.	PM often entered markets with both cigarettes and food.	not_entailment	23
American tobacco society were record a profit most quarters due to export sales of cigarettes and diversification of products sold including food.	PM often entered markets with both cigarettes and food.	not_entailment	23
The evolution of agriculture by early humans, roughly 10,000 years ago, was also harmful to many natural ecosystem as they were systematically destroyed and replaced with artificial versions.	Humans existed 10,000 years ago.	entailment	24
The development of agriculture by early humans, roughly 10,000 age ago, was also harmful to many natural ecosystems as they were consistently destroyed and replaced with artificial versions.	Humans existed 10,000 years ago.	entailment	24
The two young drawing card of the coup, Pibul Songgram and Pridi Phanomyang, both educated in eu and influenced by Western ideas, came to dominate siamese politics in the ensuing years.	Pibul was a young leader.	entailment	25
The two young leaders of the coup, Pibul Songgram and Pridi Phanomyang, both cultivate in ec and tempt by Western ideas, came to dominate Thai politics in the ensuing years.	Pibul was a young leader.	entailment	25
maya lin Piao, after all, was the creator of Mao's "Little Red Book" of quotations.	Lin Piao wrote the "Little Red Book".	entailment	26
When patients disrupt a course of antibiotics, the surviving bacteria return with a vengeance, ofttimes having rapidly mutated to resist the therapy.	Bacteria is winning the war against antibiotics.	not_entailment	27
When patients interrupt a line of antibiotics, the surviving bacteria return with a vengeance, often having chop chop mutated to resist the therapy.	Bacteria is winning the war against antibiotics.	not_entailment	27
Initially the Bundesbank opposed the instauration of the euro but was compelled to accept it in light of the political pressure of the capitalist politicians who back its introduction.	The introduction of the euro has been opposed.	entailment	28
Initially the Bundesbank opposed the intromission of the euro but was oblige to accept it in light of the political pressure of the capitalist politicians who supported its introduction.	The introduction of the euro has been opposed.	entailment	28
The Armed Forces Press Committee (COPREFA) admitted that the government troops sustained 11 casualties in these clashes, contribute that they bring down three casualties on the rebels.	Three rebels were killed by government troops.	entailment	29
The Armed Forces mechanical press Committee (COPREFA) let in that the government troops sustained 11 casualties in these clashes, adding that they inflicted three casualties on the rebels.	Three rebels were killed by government troops.	entailment	29
One economic study will not be the cornerstone of Canada's public insurance decisions, but Easton's research does conclusively show that there are economic benefits in the legalization of marijuana.	Drug legalization has benefits.	entailment	30
One economic study will not be the basis of Canada's populace policy decisions, but Easton's research does conclusively show that there are economic benefits in the legitimation of marijuana.	Drug legalization has benefits.	entailment	30
Archaeologists have found approximately 30 attractively preserved mummies in a 4,000 class old Egyptian necropolis which held  tombs. supervisor of Antiquities for Middle Egypt Dr. Abdel-Rahman El-Ayedi's team established his archaeological land site in the Faiyum Oasis near the El-Lahun Egyptian great pyramid which is just south of Cairo. also the mummies, the team found masks, amulets, clay pots and an offering table located in a funerary chapel. The chapel dates back to about 30 BC to 337 AD.	30 beautifully preserved mummies have been located in the south of Cairo.	entailment	31
archaeologist have found approximately 30 attractively preserved mummies in a 4,000 year old egyptian burying ground which held 53 tombs. Supervisor of Antiquities for Middle united arab republic Dr. Abdel-Rahman El-Ayedi's team established his archaeological place in the Faiyum Oasis near the El-Lahun egyptian pyramid which is just south of Cairo. Besides the mummies, the team found masks, amulets, clay pots and an offering table located in a funerary chapel. The chapel dates back to about 30 bc to 337 AD.	30 beautifully preserved mummies have been located in the south of Cairo.	entailment	31
Gastrointestinal bleeding can find as an adverse effect of non-steroidal anti-inflammatory drugs such as aspirin or ibuprofen.	Aspirin prevents gastrointestinal bleeding.	not_entailment	32
Gastrointestinal bleeding can happen as an contrary effect of non-steroidal anti-inflammatory drugs such as aspirin or ibuprofen.	Aspirin prevents gastrointestinal bleeding.	not_entailment	32
A former employee of the company, David Vance of South Portland, said Hooper spent a lot of time on the road, a great deal meeting with customers between portland and Kittery.	Hooper is a citizen of Portland.	not_entailment	33
Cyprus, divided or not, joins the european economic community on the 1st of May.	Cyprus was divided into two parts on May 1.	not_entailment	34
Cyprus, divided or not, joins the EU on the st of May.	Cyprus was divided into two parts on May 1.	not_entailment	34
World leaders expressed concern on thursday that n Korea will quit six-party nuclear disarmament talks and will bolster its nuclear weapons arsenal.	North Korea says it has a stockpile of nuclear weapons and is building more.	not_entailment	35
World leaders expressed concern on th that North Korea will quit six-party nuclear disarmament mouth and will bolster its nuclear weapons arsenal.	North Korea says it has a stockpile of nuclear weapons and is building more.	not_entailment	35
In addition to establishing the electoral commission, the laws too concern nationality, a contentious issue since citizenship laws were tightened to exclude single of Gbagbo's main competitors from the 2000 presidential race, former prime curate Alassane Ouattara.	Gbagbo is a competitor of Ouattara.	entailment	36
In addition to establishing the electoral commission, the laws also concern nationality, a contentious issue since citizenship laws were tightened to exclude unrivaled of Gbagbo's master competitors from the 2000 presidential race, former prime pastor Alassane Ouattara.	Gbagbo is a competitor of Ouattara.	entailment	36
Mohandas Karamchand Gandhi neer received the Nobel Peace Prize, though he was nominated for it five clip between 1937 and 1948.	Mohandas received the Nobel Prize in 1989.	not_entailment	37
Mohandas Karamchand Gandhi never received the Nobel pacification Prize, though he was name for it five times between 1937 and 1948.	Mohandas received the Nobel Prize in 1989.	not_entailment	37
The christian Democrats (CDU) get ahead 35.2% of the vote, or 225 seats, against 34.3% for Chancellor Gerhard Schroeder's Social Democrats (SPD).	It seems unlikely that there will be a coalition between Gerhard Schroeder's Social Democrats and Angela Merkel's Christian Democratic Union.	not_entailment	38
The Christian democrat (CDU) won 35.2% of the vote, or 225 seats, against 34.3% for Chancellor Gerhard Schroeder's social democrat (SPD).	It seems unlikely that there will be a coalition between Gerhard Schroeder's Social Democrats and Angela Merkel's Christian Democratic Union.	not_entailment	38
Edward VIII suit King in January of 1936 and abdicated in December.	King Edward VIII abdicated in December 1936.	entailment	39
Australian Guantanamo Bay detainee David Hicks has pull ahead British citizenship, opening the door for a possible bid to have him discharge from the US detention quickness in Cuba. Justice ernest orlando lawrence Collins of the British senior high homage has overturned the British Government's refusal of citizenship to Hicks, whose beget was born in England. Justice Collins said the Government had "no business leader to withhold or impoverish citizenship". Justice Collins said: "In my view it would be improper to flunk to give assistance which otherwise would have been given, simply because the claimant was believed to be tangled in act of terrorism and has not had any old connection with this country." Hicks' lawyer, sir leslie stephen Grosz, said the decision was a breakthrough. He said there was now no reason why Hicks should not enjoy the same protection as the ennead other British citizens released without charge from Guantanamo Bay on representations of the British Government.	Stephen Grosz is the British lawyer of David Hicks.	not_entailment	40
Australian Guantanamo Bay detainee David Hicks has won British citizenship, opening the door for a potential bid to have him give up from the US detention facility in Cuba. Justice Lawrence collins of the British High Court has bowl over the British Government's refusal of citizenship to Hicks, whose sire was abide in England. Justice collins said the Government had "no power to keep back or deprive citizenship". Justice collins said: "In my view it would be unconventional to give way to dedicate assistance which otherwise would have been given, simply because the claimant was consider to be tortuous in terrorism and has not had any previous connection with this country." Hicks' lawyer, Stephen Grosz, said the determination was a breakthrough. helium said there was now no reason why Hicks should not enjoy the same protection as the nine other British citizens let go without charge from Guantanamo Bay on representations of the British Government.	Stephen Grosz is the British lawyer of David Hicks.	not_entailment	40
Rockweed has been reap commercially in Nova Scotia since the belated 1950's and is currently the most important commercial seaweed in Atlantic Canada.	Marine vegetation is  harvested.	entailment	41
rockweed has been harvested commercially in Nova Scotia since the late 1950's and is currently the most important commercial message seaweed in Atlantic Canada.	Marine vegetation is  harvested.	entailment	41
Pakistan President Pervez Musharraf has grade security measure thrust to take firm action against rioters following the assassination of opposition leader Benazir Bhutto. The violence has left at least xliv people dead and dozens injured. Mr. Musharraf insisted the measures were to protect people. VOA's Ayaz Gul reports from capital of pakistan that a acid dispute has also erupted over how the 54-year-old politician died and who was behind her assassination.	Musharraf has ordered rioters to take firm action against security forces.	not_entailment	42
islamic republic of pakistan president Pervez Musharraf has ordered security forces to take firm military action against rioters following the assassination of opposite leader Benazir Bhutto. The violence has remaining at least 44 people dead and dozens injured. Mr. Musharraf insisted the measures were to protect people. VOA's Ayaz Gul reports from Islamabad that a bitter difference has also erupted over how the 54-year-old politician died and who was behind her assassination.	Musharraf has ordered rioters to take firm action against security forces.	not_entailment	42
A calendar month after Gov. David A. Paterson dropped his proposal for a tonic tax, New York City's health commissioner has pen an article advocating "hefty" taxes on soda and sports drinks turn back sugar. Such a tax, the article said, could be the handsome boon to public health since tobacco taxes. The commissioner, Dr. Thomas R. Frieden, and Kelly D. Brownell of Yale University, his co-author, argue in the New England Journal of Medicine that a tax of a penny per snow leopard could trim consumption by more than ten percent and raise $1.2 billion a year in New York land alone.	Michael Bloomberg is the mayor of New York.	not_entailment	43
A month after Gov. David A. Paterson devolve his proposal for a soda tax, New York City's wellness commissioner has compose an article advocating "hefty" taxation on soda pop and sports drinks containing sugar. Such a tax, the article said, could be the biggest boon to public wellness since tobacco taxes. The commissioner, Dr. Thomas R. Frieden, and weary willie D. Brownell of yale University, his co-author, reason in the New England journal of Medicine that a tax of a penny per ounce could reduce consumption by more than 10 percent and raise $1.2 billion a year in New York country alone.	Michael Bloomberg is the mayor of New York.	not_entailment	43
Officials said the suomi suspect was among the dead but did not provide a motive for the attack.	Officials said that the suspect, a Finnish citizen, was among the dead.	entailment	44
Britain agreed to lift by March 31 a 150-mile military protection zona enforced around the islands since argentine republic invaded them in 1982.	The military protection zone around Falklands was lifted.	entailment	45
Britain agreed to lift by March 31 a 150-mile armed services protection zone enforced around the islands since Argentina intrude on them in 1982.	The military protection zone around Falklands was lifted.	entailment	45
The ferryboat owner atomic number  Nur Budi's spokesman blamed Indonesian larboard authorities for the tragedy. "The passenger capacity of the ferryboat is 205 people but the larboard administrator accepted more passengers as they thought it was possible," he said. The home Meteorological and Geophysics Agency, however, had write and raised an alert signal about high waves on Friday. It specifically stated that "Saturday 10th and Sunday 11th, Indonesian waters would have find storm force waves," but despite the dire admonition KM Teratai put for the seas.	An Indonesian ferry with 300 passengers sank.	not_entailment	46
The ferry possessor atomic number  Nur Budi's spokesman blamed Indonesian embrasure authorities for the tragedy. "The passenger capacity of the ferry is 205 people but the embrasure administrator accepted more passengers as they thought it was possible," he said. The national Meteorological and Geophysics Agency, however, had published and raised an rattling signal about senior high waves on Friday. information technology specifically stated that "Saturday 10th and Sunday 11th, Indonesian waters would have witnessed storm effect waves," but despite the dire warnings KM Teratai set for the seas.	An Indonesian ferry with 300 passengers sank.	not_entailment	46
Tension and battles between Greek law and anarchist demonstrators postulate lay in the centre of Athens, Greece, during the anti-war demonstration of the 4th European societal forum which is taking lay in the Greek capital, from 4 to septet of May 2006. The march of the approximately 1,000 anarchists ended with clashes between groups of anarchists and police. Riot law used tear gas, while a branch of a Greek bank, a fast-food store and around 50 shop windowpane in central capital of greece were damaged.	The riots in Greece started on December 6.	not_entailment	47
Tension and engagement between Greek constabulary and anarchist demonstrators took place in the pore of Athens, Greece, during the anti-war demonstration of the 4th European Social Forum which is taking place in the Greek capital, from 4 to 7 of whitethorn 2006. The march of the approximately 1,000 syndicalist ended with clashes between groups of syndicalist and police. Riot constabulary secondhand tear gas, while a furcate of a Greek bank, a fast-food store and or so 50 shop windows in central Athens were damaged.	The riots in Greece started on December 6.	not_entailment	47
Libya's case against Britain and the US concerns the dispute over their take for extradition of Libyans charged with fuck up up a Pan Am jet over Lockerbie in 1988.	One case involved the extradition of Libyan suspects in the Pan Am Lockerbie bombing.	entailment	48
Libya's case against Britain and the US concerns the dispute over their demand for extradition of Libyans appoint with blowing up a Pan follow jet over Lockerbie in 1988.	One case involved the extradition of Libyan suspects in the Pan Am Lockerbie bombing.	entailment	48
Argentina sought serve from Britain on its privatization program and encouraged British investment.	Argentina sought UK expertise on privatization and agriculture.	not_entailment	49
Argentina sought help from Britain on its privatization program and encourage British investment.	Argentina sought UK expertise on privatization and agriculture.	not_entailment	49
Instead of litigate on crime, we got the federal long gun registry, which get a bloated bureaucratic incubus to responsible hunters, farmers and rural Canadians. It cost taxpayers some CA$2 billion and it hasn't done a thing to reduce gun crime. said Harper. The Conservatives have provided amnesty for unregistered gun owners. At this prison term there is no legislation set before the House of Commons. Conservative Garry Breitkreuz from Saskatchewan hold over the measure toss off the long-gun registry.	Garry Breitkreuz is a member of the Conservative Party.	entailment	50
Instead of action on crime, we got the union foresightful gun registry, which became a bloated bureaucratic incubus to creditworthy hunters, farmers and rural Canadians. It cost taxpayers some CA$2 billion and it hasn't done a thing to reduce gun crime. said Harper. The Conservatives have supply pardon for unregistered gun owners. At this time there is no legislation set before the House of Commons. cautious Garry Breitkreuz from Saskatchewan tabled the bill killing the long-gun registry.	Garry Breitkreuz is a member of the Conservative Party.	entailment	50
The researchers in the latest study fed one group of mice a dieting in which 60 percent of calories came from fat. The dieting started when the mice, all males, were 1 class old, which is middle-age in computer mouse longevity. As expected, the mice soon developed signalize of impending diabetes, with grossly enlarged livers, and started to die much oklahoman than mice fed a banner diet.	At the age of one year, male mice were fed with a diet in which 60 percent of calories came from fat.	entailment	51
The researchers in the recent cogitation fed one group of mice a dieting in which 60 percent of calories came from fat. The dieting startle when the mice, all males, were 1 year old, which is middle-age in creep longevity. As expected, the mice soon developed ratify of impending diabetes, with grossly enlarged livers, and startle to die much sooner than mice fed a standard diet.	At the age of one year, male mice were fed with a diet in which 60 percent of calories came from fat.	entailment	51
The soldiers, who were pronounce to have been tire out Arab headdress, were accused of firing at Iraqi police when stopped at a road block.	The soldiers were driving a civilian car and were dressed in civilian clothes when a shooting took place between them and Iraqi patrols.	not_entailment	52
The soldiers, who were said to have been wearing arab headdress, were accused of elicit at Iraqi police when stopped at a road block.	The soldiers were driving a civilian car and were dressed in civilian clothes when a shooting took place between them and Iraqi patrols.	not_entailment	52
The United States would like to see U.N. weapons inspector return to Iraq providing the Iraqis take concrete, approbatory and demonstrable actions "to show full co-operation" Clinton said.	U.N. weapons inspectors could stay in Iraq, Clinton said.	not_entailment	53
The United States would like to see U.N. artillery inspectors return to Iraq allow for the Iraqis take concrete, affirmative and demonstrable actions "to show full co-operation" Clinton said.	U.N. weapons inspectors could stay in Iraq, Clinton said.	not_entailment	53
On 12 August, the San Carlos Battalion came across mines place in their track and unmatchable soldier was killed while two were severely injured. Meanwhile on 10 August, urban commandos took a patrol car by surprise and dropped a grenade inside the car, injuring four and partially demolish the vehicle.	A patrol car was attacked by the San Carlos Battalion.	not_entailment	54
On 12 August, the San glen gebhard Battalion came across mines commit in their path and one soldier was killed while two were seriously injured. Meanwhile on decade August, urban commandos submit a police car by surprise and dropped a grenade inside the car, injuring four and partially destroying the vehicle.	A patrol car was attacked by the San Carlos Battalion.	not_entailment	54
Startling new enquiry into mobile phones claims they may reduce a man's sperm count by up to 30%.	Male fertility may be affected by use of a mobile phones.	entailment	56
Startling unexampled research into mobile phones claims they may reduce a man's sperm count by up to 30%.	Male fertility may be affected by use of a mobile phones.	entailment	56
actor at the Lufthansa Technik Automotive plant in carbon monoxide gas Dublin are due to vote today on switch to go practices being sought by the company's management. The aircraft engine maintenace firm has warned that rejection of the proposals would threaten a planned €17230m investment in the Rathcoole plant and set up jobs at risk. LTA enunciate it is not seeking any lay-offs or pay rationalize and the planned investment would assure the future of the plant for the next 15 years. The work-practice switch are being sought following the collapse of Labour Relations delegacy talks on the matter.	Lufthansa Technik Automotive fires 30 workers.	not_entailment	57
Workers at the Lufthansa Technik Automotive plant in Co Dublin are due to ballot today on deepen to work practices being sought by the company's management. The aircraft engine maintenace loyal has warned that rejection of the proposals would threaten a planned €17230m investment in the Rathcoole plant and place jobs at risk. LTA enounce it is not seeking any lay-offs or pay cuts and the planned investment would ensure the future of the plant for the next xv years. The work-practice deepen are being sought following the collapse of british labour party Relations Commission let the cat out of the bag on the matter.	Lufthansa Technik Automotive fires 30 workers.	not_entailment	57
It rewrites the rules of global trade, established by the ecumenical Agreement on duty and Trade, or GATT, in 1947, and modified in multiple rounds of negotiations since then.	GATT was formed in 1947.	not_entailment	58
